Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,QQQ,SPY,^HSI,^IXIC,QQQ,SPY,^HSI,^IXIC,QQQ,SPY,^HSI,^IXIC,QQQ,SPY,^HSI,^IXIC,QQQ,SPY,^HSI,^IXIC,QQQ,SPY,^HSI,^IXIC
Date,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18,343.96429443359375,425.4596252441406,21412.400390625,13893.83984375,351.489990234375,444.5199890136719,21412.400390625,13893.83984375,351.7900085449219,444.8599853515625,21646.150390625,13899.2802734375,341.54998779296875,437.2200012207031,20922.369140625,13528.0595703125,342.739990234375,438.0,21232.880859375,13564.6298828125,85446300.0,106345500.0,4590509200.0,8149290000.0
2022-03-21,343.00799560546875,425.3352355957031,21221.33984375,13838.4599609375,350.0799865722656,444.3900146484375,21221.33984375,13838.4599609375,352.4800109863281,446.4599914550781,21823.0703125,13945.8095703125,345.5799865722656,440.67999267578125,21096.310546875,13682.5498046875,350.20001220703125,444.3399963378906,21823.0703125,13860.3896484375,73799100.0,88349800.0,2340034100.0,5673940000.0
2022-03-22,349.7490539550781,430.3121337890625,21889.279296875,14108.8203125,356.9599914550781,449.5899963378906,21889.279296875,14108.8203125,357.8500061035156,450.5799865722656,21906.3203125,14141.0703125,350.20001220703125,445.8599853515625,21266.900390625,13857.2900390625,350.5899963378906,445.8599853515625,21319.189453125,13866.4296875,63345900.0,74650400.0,2590383300.0,5445100000.0
2022-03-23,344.72265625,424.7704772949219,22154.080078125,13922.599609375,351.8299865722656,443.79998779296875,22154.080078125,13922.599609375,357.6600036621094,448.489990234375,22423.509765625,14152.1396484375,351.7699890136719,443.7099914550781,21983.099609375,13921.650390625,354.010009765625,446.9100036621094,22088.7890625,13990.349609375,70615500.0,79426100.0,2835723800.0,5024230000.0
2022-03-24,352.3847351074219,431.1735534667969,21945.94921875,14191.83984375,359.6499938964844,450.489990234375,21945.94921875,14191.83984375,359.70001220703125,450.5,22231.669921875,14193.5498046875,351.5899963378906,444.760009765625,21900.130859375,13897.2001953125,353.79998779296875,445.94000244140625,22002.869140625,14001.3203125,53555300.0,64736900.0,2404819800.0,5149520000.0
2022-03-25,352.0907897949219,433.279296875,21404.880859375,14169.2998046875,359.3500061035156,452.69000244140625,21404.880859375,14169.2998046875,360.6700134277344,452.9800109863281,21944.080078125,14218.759765625,354.94000244140625,448.42999267578125,21289.259765625,14010.7900390625,359.5899963378906,451.1600036621094,21735.609375,14194.7197265625,57584200.0,77101300.0,2358152600.0,5585100000.0
2022-03-28,357.5384521484375,436.3612060546875,21684.970703125,14354.900390625,364.9100036621094,455.9100036621094,21684.970703125,14354.900390625,365.010009765625,455.9100036621094,21790.970703125,14356.0,358.07000732421875,450.05999755859375,21202.689453125,14101.33984375,359.3399963378906,452.05999755859375,21422.19921875,14177.2099609375,56833900.0,68529800.0,2200278800.0,5129500000.0
2022-03-29,363.69158935546875,441.7593688964844,21927.630859375,14619.6396484375,371.19000244140625,461.54998779296875,21927.630859375,14619.6396484375,371.8299865722656,462.07000732421875,21937.26953125,14646.900390625,366.05999755859375,457.17999267578125,21722.169921875,14419.400390625,368.8999938964844,460.0199890136719,21771.2890625,14500.3896484375,68073000.0,86581500.0,2259328100.0,6060890000.0
2022-03-30,359.6744384765625,439.0315856933594,22232.029296875,14442.26953125,367.0899963378906,458.70001220703125,22232.029296875,14442.26953125,370.9800109863281,461.20001220703125,22391.349609375,14609.25,365.57000732421875,456.4700012207031,22033.779296875,14383.4501953125,369.2799987792969,460.3399963378906,22101.630859375,14558.58984375,68757700.0,79666900.0,2729645500.0,5479200000.0
2022-03-31,355.21636962890625,432.2742919921875,21996.849609375,14220.51953125,362.5400085449219,451.6400146484375,21996.849609375,14220.51953125,367.6000061035156,458.760009765625,22262.16015625,14456.740234375,361.67999267578125,451.1600036621094,21922.580078125,14217.7197265625,367.239990234375,457.8900146484375,22262.16015625,14444.7802734375,67011400.0,121699900.0,2226286300.0,5453890000.0
2022-04-01,354.5403137207031,433.4994201660156,22039.55078125,14261.5,361.8500061035156,452.9200134277344,22039.55078125,14261.5,363.6099853515625,453.4599914550781,22039.55078125,14306.9404296875,358.5899963378906,449.1400146484375,21558.05078125,14131.8095703125,362.80999755859375,453.30999755859375,21693.099609375,14269.5302734375,54527800.0,89048800.0,1937497800.0,5002790000.0
2022-04-04,361.83978271484375,437.21307373046875,22502.310546875,14532.5498046875,369.29998779296875,456.79998779296875,22502.310546875,14532.5498046875,369.30999755859375,456.9100036621094,22523.640625,14534.3798828125,362.44000244140625,452.260009765625,22124.029296875,14286.4501953125,362.7099914550781,453.1300048828125,22227.109375,14304.349609375,45950200.0,59601000.0,1868076200.0,4630100000.0
2022-04-05,353.80548095703125,431.69049072265625,,14204.169921875,361.1000061035156,451.0299987792969,,14204.169921875,368.5400085449219,457.8299865722656,,14500.2900390625,359.92999267578125,449.82000732421875,,14169.1201171875,367.80999755859375,455.2200012207031,,14490.259765625,62738700.0,74214500.0,,4727710000.0
2022-04-06,346.123779296875,427.3739013671875,22080.51953125,13888.8203125,353.260009765625,446.5199890136719,22080.51953125,13888.8203125,356.7799987792969,448.92999267578125,22244.990234375,14032.83984375,350.55999755859375,443.4700012207031,22015.119140625,13788.900390625,355.6499938964844,446.8900146484375,22220.2109375,14002.580078125,90077100.0,106898000.0,2749772600.0,5360420000.0
2022-04-07,346.9468078613281,429.52740478515625,21808.98046875,13897.2998046875,354.1000061035156,448.7699890136719,21808.98046875,13897.2998046875,356.3500061035156,450.69000244140625,22236.9296875,13978.25,348.69000244140625,443.5299987792969,21779.189453125,13689.23046875,352.239990234375,445.5899963378906,21910.400390625,13861.490234375,63777400.0,78097200.0,2078973200.0,4856090000.0
2022-04-08,342.0967712402344,428.3788146972656,21872.009765625,13711.0,349.1499938964844,447.57000732421875,21872.009765625,13711.0,353.0899963378906,450.6300048828125,21872.009765625,13866.0595703125,348.5,445.94000244140625,21568.220703125,13693.6904296875,352.32000732421875,447.9700012207031,21667.529296875,13830.4697265625,61956100.0,79272700.0,1739886100.0,4574080000.0
2022-04-11,334.00372314453125,421.0568542480469,21208.30078125,13411.9599609375,340.8900146484375,439.9200134277344,21208.30078125,13411.9599609375,345.75,445.0,21688.029296875,13585.080078125,340.5400085449219,439.3900146484375,21132.5390625,13401.3896484375,344.80999755859375,444.1099853515625,21688.029296875,13547.2900390625,66107400.0,89770500.0,2104906000.0,4946680000.0
2022-04-12,332.5928039550781,419.49676513671875,21319.130859375,13371.5703125,339.45001220703125,438.2900085449219,21319.130859375,13371.5703125,347.69000244140625,445.75,21519.130859375,13685.9501953125,338.0400085449219,436.6499938964844,20988.19921875,13317.740234375,345.760009765625,443.0799865722656,21279.1796875,13584.6904296875,72790200.0,84363600.0,2045265200.0,4991720000.0
2022-04-13,339.35333251953125,424.3014221191406,21374.369140625,13643.58984375,346.3500061035156,443.30999755859375,21374.369140625,13643.58984375,347.42999267578125,444.1099853515625,21531.48046875,13679.4296875,339.05999755859375,437.8399963378906,21141.060546875,13353.66015625,339.79998779296875,438.0299987792969,21192.619140625,13373.1201171875,61367800.0,74070400.0,1696862200.0,4909720000.0
2022-04-14,331.5933532714844,419.01812744140625,21518.080078125,13351.080078125,338.42999267578125,437.7900085449219,21518.080078125,13351.080078125,346.9700012207031,444.7300109863281,21587.470703125,13662.9296875,338.2099914550781,437.67999267578125,21358.73046875,13345.2197265625,346.44000244140625,443.54998779296875,21463.349609375,13647.4296875,73519400.0,97869500.0,1719437600.0,4642240000.0
2022-04-18,331.8481750488281,419.19049072265625,,13332.3603515625,338.69000244140625,437.9700012207031,,13332.3603515625,341.0400085449219,439.75,,13414.26953125,335.7900085449219,435.6099853515625,,13222.0302734375,337.3500061035156,436.80999755859375,,13319.3896484375,58560600.0,66002500.0,,4365230000.0
2022-04-19,339.2652587890625,425.9573059082031,21027.759765625,13619.66015625,346.260009765625,445.0400085449219,21027.759765625,13619.66015625,346.8500061035156,445.79998779296875,21191.80078125,13643.9697265625,336.9800109863281,437.67999267578125,20896.4296875,13281.2197265625,338.0299987792969,437.8599853515625,21106.0,13312.4404296875,56515700.0,77821000.0,2240088300.0,4562840000.0
2022-04-20,334.3172302246094,425.6414489746094,20944.669921875,13453.0703125,341.2099914550781,444.7099914550781,20944.669921875,13453.0703125,347.55999755859375,447.57000732421875,21214.98046875,13678.5498046875,339.9599914550781,443.4800109863281,20889.01953125,13426.1298828125,347.0899963378906,446.9200134277344,20972.83984375,13665.3798828125,65500000.0,65224400.0,1876429100.0,4678930000.0
2022-04-21,327.3998718261719,419.2765808105469,20682.220703125,13174.650390625,334.1499938964844,438.05999755859375,20682.220703125,13174.650390625,347.8699951171875,450.010009765625,20920.599609375,13710.7001953125,333.20001220703125,437.1000061035156,20483.859375,13140.830078125,345.19000244140625,448.5400085449219,20780.859375,13623.7001953125,75801000.0,85417300.0,2226185800.0,5233110000.0
2022-04-22,318.82659912109375,407.77203369140625,20638.51953125,12839.2900390625,325.3999938964844,426.0400085449219,20638.51953125,12839.2900390625,335.55999755859375,438.0799865722656,20709.490234375,13212.599609375,324.9599914550781,425.44000244140625,20184.9609375,12828.01953125,334.30999755859375,436.9100036621094,20261.609375,13168.7998046875,82562100.0,132471800.0,2351346100.0,4475090000.0
2022-04-25,322.9221496582031,410.1360778808594,19869.33984375,13004.849609375,329.5799865722656,428.510009765625,19869.33984375,13004.849609375,329.8999938964844,428.69000244140625,20284.599609375,13011.4501953125,322.42999267578125,418.8399963378906,19784.279296875,12722.58984375,323.7300109863281,423.6700134277344,20284.599609375,12749.169921875,101755900.0,119647700.0,2912292500.0,4845160000.0
2022-04-26,310.73345947265625,398.2582092285156,19934.7109375,12490.740234375,317.1400146484375,416.1000061035156,19934.7109375,12490.740234375,327.6600036621094,426.0400085449219,20258.640625,12918.0400390625,316.8599853515625,416.07000732421875,19858.359375,12490.740234375,327.4700012207031,425.8299865722656,19989.0390625,12918.0400390625,105819600.0,103996300.0,2565706600.0,5168160000.0
2022-04-27,310.3611755371094,399.3780517578125,19946.359375,12488.9296875,316.760009765625,417.2699890136719,19946.359375,12488.9296875,322.8800048828125,422.9200134277344,20053.109375,12703.7900390625,315.0,415.010009765625,19665.490234375,12430.900390625,317.239990234375,417.239990234375,19723.4609375,12500.8798828125,111204200.0,122030000.0,2361021600.0,4810720000.0
2022-04-28,321.3839111328125,409.46612548828125,20276.169921875,12871.5302734375,328.010009765625,427.80999755859375,20276.169921875,12871.5302734375,329.8900146484375,429.6400146484375,20286.830078125,12948.51953125,317.5199890136719,417.6000061035156,19956.669921875,12487.8603515625,321.8500061035156,422.2900085449219,20118.7890625,12712.8603515625,99450000.0,105449100.0,2255667000.0,5067150000.0
2022-04-29,306.92205810546875,394.33404541015625,21089.390625,12334.6396484375,313.25,412.0,21089.390625,12334.6396484375,327.2300109863281,425.8699951171875,21176.580078125,12861.830078125,312.6000061035156,411.2099914550781,20040.0703125,12315.740234375,323.70001220703125,423.5899963378906,20271.400390625,12710.419921875,91977900.0,145491100.0,2727108500.0,4733070000.0
2022-05-02,312.0464172363281,396.7076721191406,,12536.01953125,318.4800109863281,414.4800109863281,,12536.01953125,318.7200012207031,415.9200134277344,,12542.5400390625,309.6499938964844,405.0199890136719,,12202.41015625,312.8299865722656,412.07000732421875,,12331.6904296875,115511800.0,158312500.0,,4918240000.0
2022-05-03,312.3795471191406,398.52618408203125,21101.890625,12563.759765625,318.82000732421875,416.3800048828125,21101.890625,12563.759765625,321.1700134277344,418.92999267578125,21291.80078125,12645.830078125,315.9800109863281,413.3599853515625,20648.529296875,12460.990234375,318.5,415.010009765625,20927.619140625,12511.4599609375,78185500.0,100028200.0,1741666900.0,4547280000.0
2022-05-04,322.9417724609375,410.6625061035156,20869.51953125,12964.8603515625,329.6000061035156,429.05999755859375,20869.51953125,12964.8603515625,330.2900085449219,429.6600036621094,21047.130859375,12985.009765625,313.8900146484375,413.7099914550781,20772.80078125,12367.01953125,319.30999755859375,417.0799865722656,21025.69921875,12574.73046875,116083400.0,144247900.0,1139909500.0,5498050000.0
2022-05-05,306.6770935058594,396.0664367675781,20793.400390625,12317.6904296875,313.0,413.80999755859375,20793.400390625,12317.6904296875,325.25,425.0,21284.849609375,12787.51953125,309.6199951171875,409.44000244140625,20776.970703125,12183.5595703125,325.1700134277344,424.54998779296875,21163.150390625,12787.51953125,154607400.0,172929100.0,1827136200.0,5308920000.0
2022-05-06,303.0028381347656,393.7023010253906,20001.9609375,12144.66015625,309.25,411.3399963378906,20001.9609375,12144.66015625,315.0899963378906,414.79998779296875,20320.279296875,12358.419921875,305.1099853515625,405.7300109863281,19973.470703125,11990.150390625,310.95001220703125,411.1000061035156,20287.060546875,12246.830078125,139572800.0,151770800.0,2110559000.0,5324480000.0
2022-05-09,291.14727783203125,381.0970153808594,,11623.25,297.1499938964844,398.1700134277344,,11623.25,309.3500061035156,406.4100036621094,,11990.6103515625,295.7200012207031,396.5,,11574.9404296875,303.4800109863281,405.1000061035156,,11923.0302734375,113387300.0,155586100.0,,5939140000.0
2022-05-10,294.684326171875,381.9775390625,19633.689453125,11737.669921875,300.760009765625,399.0899963378906,19633.689453125,11737.669921875,305.760009765625,406.0799865722656,19758.630859375,11944.9404296875,296.57000732421875,394.82000732421875,19178.890625,11566.2802734375,304.510009765625,404.489990234375,19300.6796875,11900.33984375,124124600.0,132497200.0,2785651600.0,6218260000.0
2022-05-11,285.9445495605469,375.9093933105469,19824.5703125,11364.240234375,291.8399963378906,392.75,19824.5703125,11364.240234375,304.0899963378906,404.0400085449219,20083.490234375,11844.509765625,290.95001220703125,391.9599914550781,19474.029296875,11339.1796875,298.44000244140625,398.07000732421875,19511.80078125,11645.5703125,140326100.0,142361000.0,1958419000.0,6152370000.0
2022-05-12,285.26849365234375,375.5169982910156,19380.33984375,11370.9599609375,291.1499938964844,392.3399963378906,19380.33984375,11370.9599609375,295.75,395.79998779296875,19731.26953125,11547.330078125,284.94000244140625,385.1499938964844,19342.890625,11108.759765625,287.45001220703125,389.3699951171875,19556.890625,11199.25,120910900.0,125090800.0,2273639300.0,6679470000.0
2022-05-13,295.84051513671875,384.49481201171875,19898.76953125,11805.0,301.94000244140625,401.7200012207031,19898.76953125,11805.0,303.0,403.17999267578125,19925.439453125,11856.7099609375,294.0799865722656,395.6099853515625,19608.259765625,11510.259765625,295.7200012207031,396.7099914550781,19615.990234375,11555.9697265625,83684900.0,104174400.0,2075261400.0,5894020000.0
2022-05-16,292.41119384765625,382.9346923828125,19950.2109375,11662.7900390625,298.44000244140625,400.0899963378906,19950.2109375,11662.7900390625,302.260009765625,403.9700012207031,20173.220703125,11804.58984375,297.1300048828125,397.6000061035156,19764.9609375,11627.5302734375,300.1499938964844,399.9800109863281,20131.529296875,11727.1396484375,59190400.0,78622400.0,1796370300.0,4930250000.0
2022-05-17,299.98504638671875,390.811767578125,20602.51953125,11984.51953125,306.1700134277344,408.32000732421875,20602.51953125,11984.51953125,306.55999755859375,408.57000732421875,20626.419921875,11988.4296875,300.54998779296875,402.5799865722656,20169.240234375,11754.2802734375,304.45001220703125,406.5299987792969,20193.599609375,11905.5703125,62715300.0,83029700.0,2207409300.0,5093960000.0
2022-05-18,285.25872802734375,375.0576171875,20644.279296875,11418.150390625,291.1400146484375,391.8599853515625,20644.279296875,11418.150390625,302.25,403.79998779296875,20711.9296875,11826.2197265625,289.8500061035156,390.54998779296875,20389.609375,11381.6904296875,301.5400085449219,403.5,20674.23046875,11790.6796875,79477100.0,117674500.0,1945972100.0,5064120000.0
2022-05-19,283.730224609375,372.760498046875,20120.6796875,11388.5,289.5799865722656,389.4599914550781,20120.6796875,11388.5,294.3900146484375,394.1400146484375,20277.939453125,11562.8203125,287.5799865722656,387.1099853515625,19924.869140625,11313.3095703125,289.2900085449219,388.6199951171875,20146.9609375,11364.400390625,79920700.0,98510700.0,2120940500.0,5154410000.0
2022-05-20,282.84832763671875,372.9231872558594,20717.240234375,11354.6201171875,288.67999267578125,389.6300048828125,20717.240234375,11354.6201171875,293.79998779296875,397.0299987792969,20794.130859375,11552.2099609375,280.2099914550781,380.5400085449219,20408.6796875,11035.6904296875,293.1300048828125,393.25,20470.94921875,11542.669921875,91764200.0,131432200.0,2173124300.0,5434370000.0
2022-05-23,287.5514831542969,379.9006042480469,20470.060546875,11535.26953125,293.4800109863281,396.9200134277344,20470.060546875,11535.26953125,293.8699951171875,397.7300109863281,20642.759765625,11552.0703125,287.2900085449219,390.3800048828125,20303.55078125,11304.5595703125,289.75,392.8299865722656,20608.650390625,11396.2802734375,63648400.0,76414900.0,1696099800.0,4552200000.0
2022-05-24,281.43743896484375,377.00054931640625,20112.099609375,11264.4501953125,287.239990234375,393.8900146484375,20112.099609375,11264.4501953125,288.8599853515625,395.1499938964844,20509.619140625,11351.6103515625,282.25,386.9599914550781,19989.619140625,11092.48046875,288.1300048828125,392.55999755859375,20420.140625,11326.4404296875,73491100.0,91448800.0,1825206400.0,4724430000.0
2022-05-25,285.3763122558594,380.3313293457031,20171.26953125,11434.740234375,291.260009765625,397.3699951171875,20171.26953125,11434.740234375,293.3900146484375,399.45001220703125,20370.740234375,11511.900390625,285.5,391.8900146484375,20067.98046875,11211.849609375,285.7099914550781,392.30999755859375,20115.560546875,11225.0302734375,67144500.0,91472900.0,2097456800.0,4519690000.0
2022-05-26,293.28326416015625,387.93084716796875,20116.19921875,11740.650390625,299.3299865722656,405.30999755859375,20116.19921875,11740.650390625,300.9200134277344,407.0400085449219,20272.220703125,11796.9697265625,290.1499938964844,398.45001220703125,19890.759765625,11406.16015625,290.44000244140625,398.6700134277344,20272.220703125,11409.83984375,59462200.0,82168300.0,1855500300.0,4672620000.0
2022-05-27,302.8559265136719,397.4542236328125,20697.359375,12131.1298828125,309.1000061035156,415.260009765625,20697.359375,12131.1298828125,309.25,415.3800048828125,20779.75,12131.66015625,302.4200134277344,407.70001220703125,20494.150390625,11856.8203125,302.5400085449219,407.9100036621094,20646.060546875,11869.6904296875,66985600.0,84768700.0,2565822400.0,4793900000.0
2022-05-30,,,21123.9296875,,,,21123.9296875,,,,21169.080078125,,,,20885.01953125,,,,20933.5,,,,2609326500.0,
2022-05-31,302.0524597167969,395.22412109375,21415.19921875,12081.3896484375,308.2799987792969,412.92999267578125,21415.19921875,12081.3896484375,311.3299865722656,416.4599914550781,21415.19921875,12190.080078125,304.3299865722656,410.0299987792969,21029.720703125,11942.5,309.07000732421875,413.54998779296875,21106.41015625,12137.5400390625,60968300.0,95937000.0,3919117100.0,6045500000.0
2022-06-01,299.8185729980469,392.0273742675781,21294.939453125,11994.4599609375,306.0,409.5899963378906,21294.939453125,11994.4599609375,312.6499938964844,416.239990234375,21411.94921875,12237.9404296875,303.7300109863281,406.92999267578125,21154.0390625,11901.4296875,310.4700012207031,415.1700134277344,21407.7890625,12176.8896484375,65341700.0,86585800.0,2073470900.0,4719900000.0
2022-06-02,308.02923583984375,399.4928894042969,21082.130859375,12316.900390625,314.3800048828125,417.3900146484375,21082.130859375,12316.900390625,314.55999755859375,417.44000244140625,21115.779296875,12320.1201171875,303.3999938964844,407.0400085449219,20884.16015625,11901.4501953125,304.8500061035156,409.4200134277344,21057.0390625,11945.5703125,59291300.0,79609600.0,1816141700.0,4445840000.0
2022-06-03,300.01446533203125,392.93658447265625,,12012.73046875,306.20001220703125,410.5400085449219,,12012.73046875,310.4700012207031,414.0400085449219,,12167.4404296875,304.9200134277344,409.510009765625,,11966.6201171875,309.0299987792969,412.3999938964844,,12097.1201171875,60914700.0,71874300.0,,4130040000.0
2022-06-06,301.0138854980469,394.1330261230469,21653.900390625,12061.3701171875,307.2200012207031,411.7900085449219,21653.900390625,12061.3701171875,312.3500061035156,416.6099853515625,21691.919921875,12245.400390625,305.6199951171875,410.54998779296875,21030.0703125,12004.2001953125,310.75,414.7799987792969,21282.509765625,12200.330078125,51785000.0,57508900.0,2244704900.0,4647010000.0
2022-06-07,303.6103820800781,397.91363525390625,21531.669921875,12175.23046875,309.8699951171875,415.739990234375,21531.669921875,12175.23046875,310.6700134277344,416.2200012207031,21744.4609375,12194.8603515625,302.69000244140625,407.6099853515625,21394.58984375,11888.6103515625,303.80999755859375,408.1000061035156,21577.48046875,11925.8095703125,44900300.0,59272400.0,2145401800.0,4411240000.0
2022-06-08,301.4253845214844,393.5874938964844,22014.58984375,12086.26953125,307.6400146484375,411.2200012207031,22014.58984375,12086.26953125,311.7200012207031,415.82000732421875,22064.119140625,12235.7802734375,306.7699890136719,410.3800048828125,21734.490234375,12052.7001953125,309.04998779296875,413.92999267578125,21788.890625,12147.2802734375,38342100.0,64350000.0,2943006300.0,4708980000.0
2022-06-09,293.3517761230469,384.2267761230469,21869.05078125,11754.23046875,299.3999938964844,401.44000244140625,21869.05078125,11754.23046875,309.04998779296875,411.739990234375,22142.8203125,12115.0595703125,299.2300109863281,401.44000244140625,21737.939453125,11751.98046875,305.9100036621094,409.3399963378906,22121.529296875,12016.4697265625,55900500.0,86289800.0,2544549600.0,5408460000.0
2022-06-10,283.0051574707031,373.0859069824219,21806.1796875,11340.01953125,288.8399963378906,389.79998779296875,21806.1796875,11340.01953125,294.8699951171875,395.7799987792969,21935.009765625,11569.150390625,288.3800048828125,389.75,21487.91015625,11328.26953125,293.6499938964844,394.8800048828125,21522.5,11543.8798828125,85963500.0,132893900.0,2686148300.0,5152020000.0
2022-06-13,269.84649658203125,358.9205017089844,21067.580078125,10809.23046875,275.4100036621094,375.0,21067.580078125,10809.23046875,282.3399963378906,381.80999755859375,21320.150390625,11071.48046875,274.5299987792969,373.29998779296875,20993.759765625,10775.1396484375,279.75,379.8500061035156,21162.529296875,10986.849609375,94442000.0,170004900.0,2607011600.0,5937320000.0
2022-06-14,270.3363952636719,357.8389587402344,21067.990234375,10828.349609375,275.9100036621094,373.8699951171875,21067.990234375,10828.349609375,278.6600036621094,377.94000244140625,21175.009765625,10926.8095703125,273.3399963378906,370.5899963378906,20717.640625,10733.0400390625,277.6600036621094,376.8500061035156,20783.5390625,10897.4296875,64697500.0,104011800.0,1965884200.0,4819890000.0
2022-06-15,277.087158203125,362.9404602050781,21308.2109375,11099.150390625,282.79998779296875,379.20001220703125,21308.2109375,11099.150390625,286.8299865722656,383.8999938964844,21431.0703125,11244.259765625,276.6099853515625,372.1199951171875,21111.3203125,10866.3896484375,279.4200134277344,377.3599853515625,21111.3203125,10968.400390625,86051400.0,125666800.0,2301321000.0,5368500000.0
2022-06-16,265.90765380859375,350.92852783203125,20845.4296875,10646.099609375,271.3900146484375,366.6499938964844,20845.4296875,10646.099609375,276.05999755859375,370.94000244140625,21545.83984375,10831.0703125,269.2799987792969,364.0799865722656,20697.41015625,10565.1396484375,275.5899963378906,370.510009765625,21515.640625,10806.01953125,81910300.0,134473300.0,2341100400.0,5696630000.0
2022-06-17,269.1410827636719,351.6850280761719,21075.0,10798.349609375,274.69000244140625,365.8599853515625,21075.0,10798.349609375,277.19000244140625,369.3800048828125,21145.939453125,10884.7099609375,270.510009765625,362.1700134277344,20697.169921875,10638.7197265625,272.17999267578125,365.510009765625,20716.740234375,10697.5498046875,82703400.0,111113900.0,3097480100.0,7452830000.0
2022-06-20,,,21163.91015625,,,,21163.91015625,,,,21175.98046875,,,,20839.01953125,,,,20948.80078125,,,,2085205800.0,
2022-06-21,275.93133544921875,360.5382080078125,21559.58984375,11069.2998046875,281.0799865722656,375.07000732421875,21559.58984375,11069.2998046875,283.45001220703125,376.5299987792969,21564.869140625,11164.990234375,278.6400146484375,371.80999755859375,21175.94921875,10974.0498046875,278.75,371.8900146484375,21264.98046875,10974.0498046875,51633700.0,76811900.0,2133396900.0,5226260000.0
2022-06-22,275.5287780761719,359.88458251953125,21008.33984375,11053.080078125,280.6700134277344,374.3900146484375,21008.33984375,11053.080078125,285.17999267578125,378.7200012207031,21519.580078125,11216.76953125,277.9100036621094,370.17999267578125,21008.33984375,10938.0595703125,278.5199890136719,370.6199951171875,21469.740234375,10941.9501953125,67472900.0,90059400.0,2470631200.0,5238180000.0
2022-06-23,279.63226318359375,363.41241455078125,21273.869140625,11232.1904296875,284.8500061035156,378.05999755859375,21273.869140625,11232.1904296875,285.7200012207031,378.8299865722656,21443.58984375,11260.26953125,280.30999755859375,372.8900146484375,21010.890625,11046.2802734375,283.2099914550781,376.6400146484375,21157.580078125,11137.6796875,57457800.0,79292100.0,2007274200.0,5258200000.0
2022-06-24,289.2134704589844,374.9666748046875,21719.060546875,11607.6201171875,294.6099853515625,390.0799865722656,21719.060546875,11607.6201171875,295.0400085449219,390.0899963378906,21762.669921875,11613.23046875,287.5,381.3699951171875,21408.66015625,11337.7802734375,287.739990234375,381.3999938964844,21450.6796875,11351.3095703125,58422300.0,98050300.0,2410823300.0,9468130000.0
2022-06-27,287.0930480957031,373.534423828125,22229.51953125,11524.5498046875,292.45001220703125,388.5899963378906,22229.51953125,11524.5498046875,296.5799865722656,391.3599853515625,22414.4296875,11677.490234375,291.2900085449219,387.44000244140625,21976.80078125,11487.0703125,296.0,391.04998779296875,21976.80078125,11661.01953125,54151500.0,66009600.0,2994729200.0,5047860000.0
2022-06-28,278.34625244140625,365.9020690917969,22418.970703125,11181.5400390625,283.5400085449219,380.6499938964844,22418.970703125,11181.5400390625,295.6499938964844,393.1600036621094,22449.310546875,11635.849609375,283.3500061035156,380.5299987792969,21952.439453125,11177.6796875,293.0,390.2300109863281,22144.630859375,11542.240234375,61609800.0,86548900.0,2873985100.0,5433220000.0
2022-06-29,278.6014404296875,365.6040344238281,21996.890625,11177.8896484375,283.79998779296875,380.3399963378906,21996.890625,11177.8896484375,285.3399963378906,382.2699890136719,22289.0703125,11226.330078125,280.8399963378906,378.4200134277344,21844.05078125,11072.1904296875,283.3999938964844,381.2300109863281,22125.609375,11160.2197265625,57302700.0,65676000.0,2834486800.0,5650860000.0
2022-06-30,275.14599609375,362.6337890625,21859.7890625,11028.740234375,280.2799987792969,377.25,21859.7890625,11028.740234375,283.94000244140625,380.6600036621094,22111.91015625,11160.919921875,275.7799987792969,372.55999755859375,21719.169921875,10850.009765625,280.75,376.239990234375,21917.44921875,11048.25,79313600.0,112508300.0,2822730100.0,5654520000.0
2022-07-01,276.9621276855469,366.4692077636719,,11127.849609375,282.1300048828125,381.239990234375,,11127.849609375,282.5299987792969,381.70001220703125,,11132.5498046875,277.0299987792969,373.79998779296875,,10922.7099609375,278.95001220703125,376.55999755859375,,11006.830078125,56675100.0,74839700.0,,4865730000.0
2022-07-04,,,21830.349609375,,,,21830.349609375,,,,21886.349609375,,,,21458.630859375,,,,21690.6796875,,,,2203708000.0,
2022-07-05,281.7035827636719,367.16131591796875,21853.0703125,11322.240234375,286.9599914550781,381.9599914550781,21853.0703125,11322.240234375,287.0799865722656,381.9800109863281,22198.509765625,11323.8896484375,276.75,372.8999938964844,21799.189453125,10911.4501953125,278.30999755859375,375.8800048828125,22053.16015625,10964.1796875,61829300.0,81438000.0,2143810000.0,5053570000.0
2022-07-06,283.5098571777344,368.40130615234375,21586.66015625,11361.849609375,288.79998779296875,383.25,21586.66015625,11361.849609375,290.95001220703125,385.8699951171875,21833.400390625,11443.150390625,285.5899963378906,379.6000061035156,21286.66015625,11250.3203125,287.3500061035156,382.1099853515625,21777.640625,11337.900390625,63194700.0,70426200.0,2886434300.0,4851170000.0
